C0,C1,C2,C3,C4,C5,C6,C7,C8,C9
1.0,NaN,0.2631578947368421,0.2916666666666667,0.3824884792626728,0.4485776805251641,0.5820379965457686,0.6873563218390805,0.7850467289719626,0.7931034482758621
-0.2,NaN,0.1111111111111111,0.20833333333333334,0.25688073394495414,0.4865424430641822,0.6190476190476191,0.6642685851318945,0.7440758293838863,0.8181818181818182
0.0,NaN,0.625,0.08695652173913043,0.29906542056074764,0.43037974683544306,0.5652173913043478,0.6705882352941176,0.7440758293838863,0.6363636363636364
-0.2,NaN,0.29411764705882354,-0.23404255319148937,0.32075471698113206,0.5086206896551724,0.6192109777015438,0.7339449541284404,0.8627450980392157,0.8125
-0.3333333333333333,NaN,0.14285714285714285,0.2,0.2616822429906542,0.4396551724137931,0.5746140651801029,0.6854460093896714,0.8095238095238095,0.8823529411764706
0.3333333333333333,NaN,0.1111111111111111,0.2653061224489796,0.2857142857142857,0.492600422832981,0.6014109347442681,0.6446469248291572,0.7980769230769231,0.8181818181818182
0.0,NaN,0.23809523809523808,0.06666666666666667,0.24778761061946902,0.41431670281995664,0.5896551724137931,0.6317016317016317,0.6862745098039216,0.875
1.0,NaN,0.15789473684210525,0.2222222222222222,0.39814814814814814,0.49464668094218417,0.6042031523642732,0.668997668997669,0.8173076923076923,0.7647058823529411
-0.14285714285714285,NaN,-0.17647058823529413,0.4418604651162791,0.31797235023041476,0.44086021505376344,0.6062176165803109,0.6781609195402298,0.8341463414634146,0.6875
0.5,NaN,0.4782608695652174,0.16279069767441862,0.2985781990521327,0.4236559139784946,0.6006825938566553,0.6844547563805105,0.8048780487804879,0.75
1.0,NaN,0.2,0.2857142857142857,0.28440366972477066,0.45064377682403434,0.6563573883161512,0.6992840095465394,0.8611111111111112,0.8709677419354839
-1.0,NaN,0.1,0.13043478260869565,0.23148148148148148,0.43103448275862066,0.6360544217687075,0.65807962529274,0.7843137254901961,0.696969696969697
-1.0,NaN,-0.125,0.10638297872340426,0.20754716981132076,0.42857142857142855,0.5896551724137931,0.6619718309859155,0.7476635514018691,0.8709677419354839
0.25,NaN,0.42857142857142855,0.2608695652173913,0.2037037037037037,0.4626865671641791,0.5543859649122806,0.6894977168949772,0.7378640776699029,0.7575757575757576
0.0,NaN,0.17647058823529413,0.3333333333333333,0.2222222222222222,0.35550935550935553,0.6541889483065954,0.6589861751152074,0.7425742574257426,0.8823529411764706
0.42857142857142855,NaN,0.125,0.13043478260869565,0.34545454545454546,0.46804123711340206,0.546617915904936,0.6425339366515838,0.7475728155339806,0.8709677419354839
-0.3333333333333333,NaN,0.36363636363636365,0.14893617021276595,0.20574162679425836,0.4675324675324675,0.5574324324324325,0.7169811320754716,0.7884615384615384,0.8787878787878788
0.5,NaN,0.05263157894736842,0.14893617021276595,0.27102803738317754,0.47368421052631576,0.6256684491978609,0.6643990929705216,0.7073170731707317,0.7647058823529411
0.0,NaN,-0.058823529411764705,0.06666666666666667,0.17535545023696683,0.44086021505376344,0.5488215488215489,0.7231503579952268,0.722488038277512,0.8235294117647058
-1.0,NaN,0.42857142857142855,0.06666666666666667,0.1963470319634703,0.4556701030927835,0.5985401459854015,0.6422018348623854,0.7914691943127962,0.7058823529411765
0.2,NaN,-0.058823529411764705,0.37777777777777777,0.16279069767441862,0.4166666666666667,0.5706618962432916,0.6272727272727273,0.6714975845410628,0.875
1.0,NaN,0.2,0.14893617021276595,0.23076923076923078,0.4723404255319149,0.5850340136054422,0.6923076923076923,0.7264150943396226,0.8787878787878788
0.25,NaN,0.07692307692307693,-0.08,0.26406926406926406,0.453027139874739,0.6068965517241379,0.72,0.7788461538461539,0.8064516129032258
0.0,NaN,0.45454545454545453,0.3191489361702128,0.26605504587155965,0.41125541125541126,0.6090750436300174,0.669683257918552,0.8208955223880597,0.5757575757575758
-0.14285714285714285,NaN,-0.14285714285714285,0.1282051282051282,0.2890995260663507,0.5191489361702127,0.6283783783783784,0.6319612590799032,0.812206572769953,0.8235294117647058
